Temperature [°C],Mole fraction of liquid,Mole percent of Ag in FCC_A1,Mole percent of Ag in HCP_A3,Molar volume of LIQUID,Mole percent of Ag in LIQUID,Temperature [K],Temp (cels),Solid comp. (at% Ag),Mole frac. Liquid,Liquid comp. (at% Ag),k,V_m liq.,V frac liq,V_m FCC,V frac sol,VmL-VmS,delta V norm by VL
578.099,0.186094888,12.38651407,,1.10653E-05,27.91967225,851.249,578.099,12.45888447,0.185236358,27.9914139,0.445096647,1.10648E-05,0.188112627,1.04633E-05,0.812100379,6.015E-07,0.054361696
577.999,0.185665175,12.42255293,,1.10651E-05,27.95553961,851.149,577.999,12.49551384,0.184808426,28.02729538,0.445833737,1.10645E-05,0.187682873,1.04631E-05,0.812538883,6.0137E-07,0.054351325
577.899,0.185236358,12.45888447,,1.10648E-05,27.9914139,851.049,577.899,12.53244634,0.184381364,28.06318434,0.446579625,1.10642E-05,0.187253978,1.0463E-05,0.812976564,6.0124E-07,0.054341007
577.799,0.184808426,12.49551384,,1.10645E-05,28.02729538,850.949,577.799,12.56968739,0.18395516,28.09908108,0.447334465,1.10639E-05,0.186825929,1.04628E-05,0.813413437,6.01111E-07,0.054330743
577.699,0.184381364,12.53244634,,1.10642E-05,28.06318434,850.849,577.699,12.60724258,0.1835298,28.1349859,0.448098415,1.10636E-05,0.186398713,1.04627E-05,0.813849515,6.00983E-07,0.054320533
577.599,0.18395516,12.56968739,,1.10639E-05,28.09908108,850.749,577.599,12.6451176,0.183105271,28.17089912,0.448871637,1.10634E-05,0.185972315,1.04625E-05,0.814284813,6.00855E-07,0.054310379
577.499,0.1835298,12.60724258,,1.10636E-05,28.1349859,850.649,577.499,12.68331834,0.182681559,28.20682107,0.449654298,1.10631E-05,0.185546722,1.04623E-05,0.814719345,6.00728E-07,0.05430028
577.399,0.183105271,12.6451176,,1.10634E-05,28.17089912,850.549,577.399,12.72185081,0.182258649,28.24275209,0.45044657,1.10628E-05,0.18512192,1.04622E-05,0.815153125,6.00601E-07,0.054290238
577.299,0.182681559,12.68331834,,1.10631E-05,28.20682107,850.449,577.299,12.7607212,0.181836529,28.27869252,0.451248628,1.10625E-05,0.184697894,1.0462E-05,0.815586169,6.00476E-07,0.054280253
577.199,0.182258649,12.72185081,,1.10628E-05,28.24275209,850.349,577.199,12.79993587,0.181415183,28.31464273,0.452060653,1.10622E-05,0.18427463,1.04619E-05,0.816018491,6.0035E-07,0.054270326
577.099,0.181836529,12.7607212,,1.10625E-05,28.27869252,850.249,577.099,12.83950133,0.180994596,28.3506031,0.452882829,1.10619E-05,0.183852114,1.04617E-05,0.816450108,6.00226E-07,0.054260457
576.999,0.181415183,12.79993587,,1.10622E-05,28.31464273,850.149,576.999,12.8794243,0.180574755,28.38657401,0.453715348,1.10617E-05,0.18343033,1.04616E-05,0.816881033,6.00102E-07,0.054250648
576.899,0.180994596,12.83950133,,1.10619E-05,28.3506031,850.049,576.899,12.91971167,0.180155644,28.42255587,0.454558405,1.10614E-05,0.183009263,1.04614E-05,0.817311283,5.99979E-07,0.054240899
576.799,0.180574755,12.8794243,,1.10617E-05,28.38657401,849.949,576.799,12.96037053,0.179737248,28.45854909,0.455412203,1.10611E-05,0.182588898,1.04612E-05,0.817740875,5.99856E-07,0.054231211
576.699,0.180155644,12.91971167,,1.10614E-05,28.42255587,849.849,576.699,13.00140816,0.179319551,28.4945541,0.456276947,1.10608E-05,0.182169219,1.04611E-05,0.818169824,5.99735E-07,0.054221585
576.599,0.179737248,12.96037053,,1.10611E-05,28.45854909,849.749,576.599,13.04283205,0.178902537,28.53057135,0.457152852,1.10605E-05,0.181750211,1.04609E-05,0.818598147,5.99614E-07,0.054212022
576.499,0.179319551,13.00140816,,1.10608E-05,28.4945541,849.649,576.499,13.08464992,0.178486191,28.56660129,0.458040135,1.10602E-05,0.181331856,1.04608E-05,0.81902586,5.99493E-07,0.054202522
576.399,0.178902537,13.04283205,,1.10605E-05,28.53057135,849.549,576.399,13.12686971,0.178070496,28.60264442,0.458939024,1.106E-05,0.180914139,1.04606E-05,0.819452983,5.99374E-07,0.054193087
576.299,0.178486191,13.08464992,,1.10602E-05,28.56660129,849.449,576.299,13.16949957,0.177655436,28.63870121,0.459849749,1.10597E-05,0.180497043,1.04604E-05,0.81987953,5.99255E-07,0.054183717
576.199,0.178070496,13.12686971,,1.106E-05,28.60264442,849.349,576.199,13.21254792,0.177240993,28.67477218,0.460772551,1.10594E-05,0.180080551,1.04603E-05,0.820305521,5.99137E-07,0.054174413
576.099,0.177655436,13.16949957,,1.10597E-05,28.63870121,849.249,576.099,13.25602342,0.176827151,28.71085786,0.461707675,1.10591E-05,0.179664645,1.04601E-05,0.820730974,5.99019E-07,0.054165176
575.999,0.177240993,13.21254792,,1.10594E-05,28.67477218,849.149,575.999,13.29993499,0.176413892,28.7469588,0.462655375,1.10588E-05,0.179249308,1.04599E-05,0.821155907,5.98903E-07,0.054156008
575.899,0.176827151,13.25602342,,1.10591E-05,28.71085786,849.049,575.899,13.34429182,0.176001198,28.78307555,0.463615912,1.10586E-05,0.178834521,1.04598E-05,0.82158034,5.98787E-07,0.05414691
575.799,0.176413892,13.29993499,,1.10588E-05,28.7469588,848.949,575.799,13.38910339,0.17558905,28.81920872,0.464589556,1.10583E-05,0.178420266,1.04596E-05,0.822004291,5.98672E-07,0.054137881
575.699,0.176001198,13.34429182,,1.10586E-05,28.78307555,848.849,575.699,13.43437946,0.175177431,28.85535889,0.465576585,1.1058E-05,0.178006524,1.04594E-05,0.82242778,5.98558E-07,0.054128924
575.599,0.17558905,13.38910339,,1.10583E-05,28.81920872,848.749,575.599,13.48013012,0.17476632,28.89152672,0.466577286,1.10577E-05,0.177593276,1.04593E-05,0.822850828,5.98444E-07,0.05412004
575.499,0.175177431,13.43437946,,1.1058E-05,28.85535889,848.649,575.499,13.52636575,0.174355699,28.92771283,0.467591953,1.10574E-05,0.177180503,1.04591E-05,0.823273455,5.98332E-07,0.054111229
575.399,0.17476632,13.48013012,,1.10577E-05,28.89152672,848.549,575.399,13.57309708,0.173945548,28.96391791,0.468620893,1.10572E-05,0.176768184,1.04589E-05,0.823695683,5.9822E-07,0.054102494
575.299,0.174355699,13.52636575,,1.10574E-05,28.92771283,848.449,575.299,13.62033517,0.173535847,29.00014266,0.46966442,1.10569E-05,0.176356298,1.04588E-05,0.824117532,5.98109E-07,0.054093835
575.199,0.173945548,13.57309708,,1.10572E-05,28.96391791,848.349,575.199,13.66809147,0.173126573,29.0363878,0.470722859,1.10566E-05,0.175944825,1.04586E-05,0.824539025,5.97999E-07,0.054085253
575.099,0.173535847,13.62033517,,1.10569E-05,29.00014266,848.249,575.099,13.71637778,0.172717708,29.07265407,0.471796546,1.10563E-05,0.175533743,1.04584E-05,0.824960185,5.9789E-07,0.05407675
574.999,0.173126573,13.66809147,,1.10566E-05,29.0363878,848.149,574.999,13.76520629,0.172309227,29.10894226,0.472885829,1.1056E-05,0.175123029,1.04583E-05,0.825381035,5.97782E-07,0.054068328
574.899,0.172717708,13.71637778,,1.10563E-05,29.07265407,848.049,574.899,13.81458963,0.17190111,29.14525318,0.473991066,1.10558E-05,0.174712662,1.04581E-05,0.825801598,5.97674E-07,0.054059987
574.799,0.172309227,13.76520629,,1.1056E-05,29.10894226,847.949,574.799,13.86454081,0.171493334,29.18158764,0.475112629,1.10555E-05,0.174302619,1.04579E-05,0.826221899,5.97568E-07,0.054051729
574.699,0.17190111,13.81458963,,1.10558E-05,29.14525318,847.849,574.699,13.91507334,0.171085874,29.21794652,0.4762509,1.10552E-05,0.173892874,1.04577E-05,0.826641963,5.97462E-07,0.054043556
574.599,0.171493334,13.86454081,,1.10555E-05,29.18158764,847.749,574.599,13.96620116,0.170678707,29.25433072,0.477406279,1.10549E-05,0.173483405,1.04576E-05,0.827061816,5.97358E-07,0.054035469
574.499,0.171085874,13.91507334,,1.10552E-05,29.21794652,847.649,574.499,14.01793871,0.170271808,29.29074117,0.478579174,1.10546E-05,0.173074186,1.04574E-05,0.827481484,5.97254E-07,0.054027469
574.399,0.170678707,13.96620116,,1.10549E-05,29.25433072,847.549,574.399,14.07030094,0.169865152,29.32717883,0.479770012,1.10544E-05,0.172665191,1.04572E-05,0.827900995,5.97152E-07,0.05401956
574.299,0.170271808,14.01793871,,1.10546E-05,29.29074117,847.449,574.299,14.12330334,0.169458712,29.3636447,0.480979234,1.10541E-05,0.172256394,1.0457E-05,0.828320375,5.9705E-07,0.054011741
574.199,0.169865152,14.07030094,,1.10544E-05,29.32717883,847.349,574.199,14.17696194,0.169052462,29.40013982,0.482207297,1.10538E-05,0.171847767,1.04569E-05,0.828739654,5.9695E-07,0.054004016
574.099,0.169458712,14.12330334,,1.10541E-05,29.3636447,847.249,574.099,14.2312934,0.168646374,29.43666528,0.483454673,1.10535E-05,0.171439283,1.04567E-05,0.829158862,5.96851E-07,0.053996385
573.999,0.169052462,14.17696194,,1.10538E-05,29.40013982,847.149,573.999,14.28631494,0.168240419,29.4732222,0.484721855,1.10533E-05,0.171030913,1.04565E-05,0.829578029,5.96752E-07,0.053988851
573.899,0.168646374,14.2312934,,1.10535E-05,29.43666528,847.049,573.899,14.34204447,0.167834569,29.50981174,0.486009352,1.1053E-05,0.170622626,1.04563E-05,0.829997186,5.96655E-07,0.053981416
573.799,0.168240419,14.28631494,,1.10533E-05,29.4732222,846.949,573.799,14.39850056,0.167428793,29.54643511,0.487317692,1.10527E-05,0.170214393,1.04561E-05,0.830416366,5.96559E-07,0.053974081
573.699,0.167834569,14.34204447,,1.1053E-05,29.50981174,846.849,573.699,14.45570247,0.16702306,29.58309357,0.488647424,1.10524E-05,0.169806182,1.0456E-05,0.830835601,5.96464E-07,0.05396685
573.599,0.167428793,14.39850056,,1.10527E-05,29.54643511,846.749,573.599,14.51367024,0.166617338,29.61978842,0.489999119,1.10521E-05,0.16939796,1.04558E-05,0.831254928,5.9637E-07,0.053959724
573.499,0.16702306,14.45570247,,1.10524E-05,29.58309357,846.649,573.499,14.57242468,0.166211593,29.65652104,0.49137337,1.10519E-05,0.168989694,1.04556E-05,0.83167438,5.96278E-07,0.053952705
573.399,0.166617338,14.51367024,,1.10521E-05,29.61978842,846.549,573.399,14.63198742,0.165805792,29.69329284,0.492770792,1.10516E-05,0.168581348,1.04554E-05,0.832093996,5.96186E-07,0.053945796
573.299,0.166211593,14.57242468,,1.10519E-05,29.65652104,846.449,573.299,14.69238096,0.165399899,29.73010528,0.494192026,1.10513E-05,0.168172887,1.04552E-05,0.832513813,5.96096E-07,0.053939
573.199,0.165805792,14.63198742,,1.10516E-05,29.69329284,846.349,573.199,14.75362871,0.164993876,29.76695991,0.495637739,1.1051E-05,0.167764273,1.0455E-05,0.832933871,5.96008E-07,0.053932319
573.099,0.165399899,14.69238096,,1.10513E-05,29.73010528,846.249,573.099,14.81575504,0.164587686,29.80385832,0.497108625,1.10508E-05,0.167355469,1.04548E-05,0.83335421,5.9592E-07,0.053925756
572.999,0.164993876,14.75362871,,1.1051E-05,29.76695991,846.149,572.999,14.87878536,0.16418129,29.84080218,0.498605408,1.10505E-05,0.166946432,1.04546E-05,0.833774874,5.95834E-07,0.053919313
572.899,0.164587686,14.81575504,,1.10508E-05,29.80385832,846.049,572.899,14.9427461,0.163774647,29.87779323,0.500128841,1.10502E-05,0.166537124,1.04544E-05,0.834195905,5.95749E-07,0.053912993
572.799,0.16418129,14.87878536,,1.10505E-05,29.84080218,845.949,572.799,15.00766486,0.163367714,29.91483328,0.501679709,1.10499E-05,0.166127499,1.04543E-05,0.83461735,5.95666E-07,0.053906801
572.699,0.163774647,14.9427461,,1.10502E-05,29.87779323,845.849,572.699,15.0735704,0.162960447,29.95192422,0.503258832,1.10496E-05,0.165717514,1.04541E-05,0.835039256,5.95584E-07,0.053900738
572.599,0.163367714,15.00766486,,1.10499E-05,29.91483328,845.749,572.599,15.14049277,0.1625528,29.98906802,0.504867066,1.10494E-05,0.165307122,1.04539E-05,0.835461673,5.95503E-07,0.053894808
572.499,0.162960447,15.0735704,,1.10496E-05,29.95192422,845.649,572.499,15.20846331,0.162144726,30.02626674,0.506505302,1.10491E-05,0.164896274,1.04537E-05,0.835884651,5.95424E-07,0.053889015
572.399,0.1625528,15.14049277,,1.10494E-05,29.98906802,845.549,572.399,15.27751479,0.161736176,30.06352254,0.508174475,1.10488E-05,0.164484921,1.04535E-05,0.836308245,5.95347E-07,0.053883361
572.299,0.162144726,15.20846331,,1.10491E-05,30.02626674,845.449,572.299,15.34768147,0.161327097,30.10083766,0.50987556,1.10485E-05,0.16407301,1.04533E-05,0.836732509,5.95271E-07,0.053877852
572.199,0.161736176,15.27751479,,1.10488E-05,30.06352254,845.349,572.199,15.41899917,0.160917436,30.13821447,0.511609577,1.10483E-05,0.163660486,1.04531E-05,0.837157502,5.95197E-07,0.053872491
572.099,0.161327097,15.34768147,,1.10485E-05,30.10083766,845.249,572.099,15.49150539,0.160507136,30.17565542,0.513377594,1.1048E-05,0.163247292,1.04529E-05,0.837583285,5.95124E-07,0.053867282
571.999,0.160917436,15.41899917,,1.10483E-05,30.13821447,845.149,571.999,15.56523941,0.160096139,30.2131631,0.51518073,1.10477E-05,0.162833369,1.04526E-05,0.838009921,5.95054E-07,0.053862229
571.899,0.160507136,15.49150539,,1.1048E-05,30.17565542,845.049,571.899,15.64024238,0.159684384,30.2507402,0.517020155,1.10474E-05,0.162418654,1.04524E-05,0.838437475,5.94985E-07,0.053857338
571.799,0.160096139,15.56523941,,1.10477E-05,30.2131631,844.949,571.799,15.71655744,0.159271806,30.28838958,0.518897097,1.10471E-05,0.162003082,1.04522E-05,0.838866017,5.94917E-07,0.053852612
571.699,0.159684384,15.64024238,,1.10474E-05,30.2507402,844.849,571.699,15.79422988,0.158858338,30.3261142,0.520812847,1.10469E-05,0.161586584,1.0452E-05,0.839295621,5.94852E-07,0.053848056
571.599,0.159271806,15.71655744,,1.10471E-05,30.28838958,844.749,571.599,15.87330722,0.15844391,30.36391718,0.522768756,1.10466E-05,0.16116909,1.04518E-05,0.839726361,5.94789E-07,0.053843677
571.499,0.158858338,15.79422988,,1.10469E-05,30.3261142,844.649,571.499,15.9538394,0.158028447,30.4018018,0.524766246,1.10463E-05,0.160750523,1.04516E-05,0.840158317,5.94728E-07,0.053839478
571.399,0.15844391,15.87330722,,1.10466E-05,30.36391718,844.549,571.399,16.03587893,0.157611873,30.43977152,0.52680681,1.1046E-05,0.160330806,1.04514E-05,0.840591574,5.94668E-07,0.053835467
571.299,0.158028447,15.9538394,,1.10463E-05,30.4018018,844.449,571.299,16.11948102,0.157194104,30.47782995,0.528892019,1.10458E-05,0.159909855,1.04511E-05,0.84102622,5.94611E-07,0.053831649
571.199,0.157611873,16.03587893,,1.1046E-05,30.43977152,844.349,571.199,16.20470384,0.156775057,30.51598093,0.531023527,1.10455E-05,0.159487582,1.04509E-05,0.841462347,5.94556E-07,0.053828031
571.099,0.157194104,16.11948102,,1.10458E-05,30.47782995,844.249,571.099,16.29160863,0.156354639,30.55422848,0.533203077,1.10452E-05,0.159063896,1.04507E-05,0.841900052,5.94504E-07,0.053824619
570.999,0.156775057,16.20470384,,1.10455E-05,30.51598093,844.149,570.999,16.38025998,0.155932755,30.59257684,0.535432503,1.10449E-05,0.158638699,1.04505E-05,0.84233944,5.94453E-07,0.053821419
570.899,0.156354639,16.29160863,,1.10452E-05,30.55422848,844.049,570.899,16.47072603,0.155509305,30.6310305,0.537713742,1.10446E-05,0.158211889,1.04502E-05,0.842780619,5.94405E-07,0.053818441
570.799,0.155932755,16.38025998,,1.10449E-05,30.59257684,843.949,570.799,16.56307873,0.155084181,30.66959419,0.540048839,1.10444E-05,0.157783358,1.045E-05,0.843223704,5.9436E-07,0.053815691
570.699,0.155509305,16.47072603,,1.10446E-05,30.6310305,843.849,570.699,16.6573941,0.154657271,30.70827291,0.542439953,1.10441E-05,0.157352991,1.04498E-05,0.843668816,5.94317E-07,0.053813178
570.599,0.155084181,16.56307873,,1.10444E-05,30.66959419,843.749,570.599,16.75375255,0.154228456,30.74707198,0.544889366,1.10438E-05,0.156920665,1.04495E-05,0.844116086,5.94277E-07,0.05381091
570.499,0.154657271,16.6573941,,1.10441E-05,30.70827291,843.649,570.499,16.85223915,0.153797607,30.78599699,0.547399493,1.10435E-05,0.156486252,1.04493E-05,0.84456565,5.9424E-07,0.053808896
570.399,0.154228456,16.75375255,,1.10438E-05,30.74707198,843.549,570.399,16.95294404,0.15336459,30.8250539,0.549972892,1.10432E-05,0.156049614,1.0449E-05,0.845017652,5.94206E-07,0.053807147
570.299,0.153797607,16.85223915,,1.10435E-05,30.78599699,843.449,570.299,17.05596275,0.152929261,30.86424905,0.552612271,1.1043E-05,0.155610606,1.04488E-05,0.84547225,5.94174E-07,0.053805672
570.199,0.15336459,16.95294404,,1.10432E-05,30.8250539,843.349,570.199,17.16139664,0.152491466,30.90358914,0.555320502,1.10427E-05,0.155169071,1.04485E-05,0.845929606,5.94146E-07,0.053804483
570.099,0.152929261,17.05596275,,1.1043E-05,30.86424905,843.249,570.099,17.26935331,0.152051044,30.94308134,0.558100634,1.10424E-05,0.154724842,1.04483E-05,0.846389898,5.94121E-07,0.053803591
569.999,0.152491466,17.16139664,,1.10427E-05,30.90358914,843.149,569.999,17.37994713,0.151607817,30.98273325,0.560955904,1.10421E-05,0.154277743,1.0448E-05,0.846853314,5.941E-07,0.053803008
569.899,0.152051044,17.26935331,,1.10424E-05,30.94308134,843.049,569.899,17.49329971,0.1511616,31.02255302,0.563889751,1.10418E-05,0.153827583,1.04478E-05,0.847320054,5.94082E-07,0.053802747
569.799,0.151607817,17.37994713,,1.10421E-05,30.98273325,842.949,569.799,17.6095405,0.150712191,31.06254932,0.566905836,1.10416E-05,0.153374157,1.04475E-05,0.847790334,5.94067E-07,0.053802821
569.699,0.1511616,17.49329971,,1.10418E-05,31.02255302,842.849,569.699,17.72880739,0.150259374,31.10273144,0.570008053,1.10413E-05,0.152917246,1.04472E-05,0.848264387,5.94057E-07,0.053803246
569.599,0.150712191,17.6095405,,1.10416E-05,31.06254932,842.749,569.599,17.85124738,0.149802917,31.14310934,0.573200549,1.1041E-05,0.152456613,1.04469E-05,0.848742462,5.9405E-07,0.053804037
569.499,0.150259374,17.72880739,,1.10413E-05,31.10273144,842.649,569.499,17.97701733,0.14934257,31.18369369,0.576487747,1.10407E-05,0.151992005,1.04467E-05,0.849224826,5.94048E-07,0.05380521
569.399,0.149802917,17.85124738,,1.1041E-05,31.14310934,842.549,569.399,18.10628467,0.148878062,31.22449594,0.579874362,1.10404E-05,0.151523145,1.04464E-05,0.849711771,5.9405E-07,0.053806783
569.299,0.14934257,17.97701733,,1.10407E-05,31.18369369,842.449,569.299,18.23922834,0.1484091,31.26552846,0.583365427,1.10401E-05,0.151049735,1.04461E-05,0.850203608,5.94057E-07,0.053808775
569.199,0.148878062,18.10628467,,1.10404E-05,31.22449594,842.349,569.199,18.37603965,0.147935366,31.30680452,0.586966314,1.10399E-05,0.150571452,1.04458E-05,0.850700679,5.94068E-07,0.053811205
569.099,0.1484091,18.23922834,,1.10401E-05,31.26552846,842.249,569.099,18.51692325,0.147456515,31.34833851,0.590682764,1.10396E-05,0.150087945,1.04455E-05,0.851203352,5.94085E-07,0.053814094
568.999,0.147935366,18.37603965,,1.10399E-05,31.30680452,842.149,568.999,18.66209822,0.146972169,31.39014594,0.594520913,1.10393E-05,0.14959883,1.04452E-05,0.851712029,5.94107E-07,0.053817466
568.899,0.147456515,18.51692325,,1.10396E-05,31.34833851,842.049,568.899,18.81179918,0.146481917,31.43224365,0.598487317,1.1039E-05,0.149103688,1.04449E-05,0.852227147,5.94134E-07,0.053821344
568.799,0.146972169,18.66209822,,1.10393E-05,31.39014594,841.949,568.799,18.96627747,0.145985309,31.47464992,0.602588989,1.10387E-05,0.148602062,1.04446E-05,0.852749187,5.94167E-07,0.053825754
568.699,0.146481917,18.81179918,,1.1039E-05,31.43224365,841.849,568.699,19.12580241,0.145481852,31.51738464,0.606833423,1.10384E-05,0.148093449,1.04442E-05,0.853278672,5.94207E-07,0.053830722
568.599,0.145985309,18.96627747,,1.10387E-05,31.47464992,841.749,568.599,19.2906626,0.144970999,31.56046948,0.611228633,1.10381E-05,0.147577295,1.04439E-05,0.85381618,5.94252E-07,0.053836279
568.499,0.145481852,19.12580241,,1.10384E-05,31.51738464,841.649,568.499,19.46116729,0.144452151,31.60392811,0.615783178,1.10379E-05,0.147052988,1.04435E-05,0.854362346,5.94305E-07,0.053842455
568.399,0.144970999,19.2906626,,1.10381E-05,31.56046948,841.549,568.399,19.6376477,0.143924644,31.64778649,0.620506199,1.10376E-05,0.146519853,1.04432E-05,0.854917873,5.94365E-07,0.053849283
568.299,0.144452151,19.46116729,,1.10379E-05,31.60392811,841.449,568.299,19.8204584,0.143387739,31.69207306,0.625407444,1.10373E-05,0.145977139,1.04428E-05,0.855483539,5.94432E-07,0.053856798
568.199,0.143924644,19.6376477,,1.10376E-05,31.64778649,841.349,568.199,20.00997855,0.142840615,31.73681914,0.630497293,1.1037E-05,0.145424009,1.04425E-05,0.856060208,5.94507E-07,0.053865037
568.099,0.143387739,19.8204584,,1.10373E-05,31.69207306,841.249,568.099,20.2066131,0.142282353,31.78205927,0.635786779,1.10367E-05,0.14485953,1.04421E-05,0.856648844,5.9459E-07,0.05387404
567.999,0.142840615,20.00997855,,1.1037E-05,31.73681914,841.149,567.999,20.41079373,0.141711925,31.82783164,0.641287599,1.10364E-05,0.144282654,1.04417E-05,0.857250526,5.94683E-07,0.053883848
567.899,0.142282353,20.2066131,,1.10367E-05,31.78205927,841.049,567.899,20.62297953,0.141128172,31.87417859,0.647012109,1.10361E-05,0.143692203,1.04413E-05,0.857866464,5.94784E-07,0.053894504
567.799,0.141711925,20.41079373,,1.10364E-05,31.82783164,840.949,567.799,20.84365722,0.140529789,31.92114718,0.652973313,1.10358E-05,0.143086846,1.04409E-05,0.85849802,5.94895E-07,0.053906055
567.699,0.141128172,20.62297953,,1.10361E-05,31.87417859,840.849,567.699,21.07334085,0.139915292,31.96878989,0.659184815,1.10355E-05,0.142465076,1.04405E-05,0.859146734,5.95017E-07,0.053918547
567.599,0.140529789,20.84365722,,1.10358E-05,31.92114718,840.749,567.599,21.31257065,0.139282996,32.01716538,0.66566076,1.10352E-05,0.141825177,1.044E-05,0.859814356,5.95149E-07,0.053932031
567.499,0.139915292,21.07334085,,1.10355E-05,31.96878989,840.649,567.499,21.56191102,0.138630975,32.06633943,0.672415729,1.10349E-05,0.141165188,1.04396E-05,0.860502877,5.95293E-07,0.053946555
567.399,0.139282996,21.31257065,,1.10352E-05,32.01716538,840.549,567.399,21.82194723,0.137957018,32.11638601,0.679464596,1.10346E-05,0.140482859,1.04391E-05,0.861214576,5.95449E-07,0.053962172
567.299,0.138630975,21.56191102,,1.10349E-05,32.06633943,840.449,567.299,22.09328083,0.137258577,32.1673886,0.686822331,1.10342E-05,0.139775597,1.04386E-05,0.861952072,5.95617E-07,0.053978932
567.199,0.137957018,21.82194723,,1.10346E-05,32.11638601,840.349,567.199,22.37652332,0.136532703,32.21944164,0.694503758,1.10339E-05,0.139040398,1.04381E-05,0.862718389,5.95798E-07,0.053996884
567.099,0.137258577,22.09328083,,1.10342E-05,32.1673886,840.249,567.099,22.67228833,0.13577596,32.2726524,0.70252324,1.10336E-05,0.138273766,1.04376E-05,0.863517035,5.95992E-07,0.054016074
566.999,0.136532703,22.37652332,,1.10339E-05,32.21944164,840.149,566.999,22.98118212,0.134984332,32.32714307,0.710894311,1.10333E-05,0.137471612,1.04371E-05,0.864352102,5.962E-07,0.054036544
566.899,0.13577596,22.67228833,,1.10336E-05,32.2726524,840.049,566.899,23.3037928,0.134153095,32.38305339,0.719629262,1.1033E-05,0.136629126,1.04365E-05,0.865228389,5.96423E-07,0.05405833
566.799,0.134984332,22.98118212,,1.10333E-05,32.32714307,839.949,566.799,23.64067921,0.13327666,32.44054373,0.728738686,1.10326E-05,0.135740619,1.0436E-05,0.866151557,5.9666E-07,0.054081456
566.699,0.134153095,23.3037928,,1.1033E-05,32.38305339,839.849,566.699,23.99236039,0.132348374,32.49979895,0.73823104,1.10323E-05,0.134799315,1.04354E-05,0.867128327,5.96912E-07,0.054105937
566.599,0.13327666,23.64067921,,1.10326E-05,32.44054373,839.749,566.599,24.35930781,0.131360259,32.56103312,0.748112252,1.10319E-05,0.133797091,1.04348E-05,0.868166739,5.97178E-07,0.05413177
566.499,0.132348374,23.99236039,,1.10323E-05,32.49979895,839.649,566.499,24.74194274,0.13030268,32.62449545,0.758385453,1.10316E-05,0.132724134,1.04341E-05,0.869276486,5.97459E-07,0.054158934
566.399,0.131360259,24.35930781,,1.10319E-05,32.56103312,839.549,566.399,25.14064224,0.129163888,32.69047788,0.769050924,1.10312E-05,0.131568481,1.04335E-05,0.870469363,5.97753E-07,0.054187385
566.299,0.13030268,24.74194274,,1.10316E-05,32.62449545,839.449,566.299,25.55575761,0.127929422,32.75932498,0.780106355,1.10309E-05,0.130315401,1.04328E-05,0.871759873,5.9806E-07,0.05421705
566.199,0.129163888,25.14064224,,1.10312E-05,32.69047788,839.349,566.199,25.98765015,0.126581261,32.83144708,0.791547509,1.10305E-05,0.128946541,1.04321E-05,0.873166068,5.98379E-07,0.05424783
566.099,0.127929422,25.55575761,,1.10309E-05,32.75932498,839.249,566.099,26.43674955,0.125096634,32.90733836,0.803369427,1.10301E-05,0.127438705,1.04314E-05,0.87471075,5.98708E-07,0.054279591
565.999,0.126581261,25.98765015,,1.10305E-05,32.83144708,839.149,565.999,26.90364182,0.123446274,32.98760213,0.815568277,1.10297E-05,0.125762079,1.04306E-05,0.876423213,5.99045E-07,0.054312161
565.899,0.125096634,26.43674955,,1.10301E-05,32.90733836,839.049,565.899,32.98760213,0.123446274,32.98760213,1,1.10297E-05,0.125762079,1.04299E-05,0.876487544,5.99811E-07,0.054381572
565.799,0.123446274,26.90364182,,1.10297E-05,32.98760213,838.949,565.799,32.98760213,0,32.98760213,1,,#DIV/0!,1.04291E-05,1.000000024,,
565.799,0.123446274,32.98760213,26.90364182,1.10297E-05,,838.949,565.799,,,,,,,,,,
565.777,0,26.99570884,60.93836626,,,838.927,565.777,,,,,,,,,,
